stage,group,env_tag,algo_tag,seed,beta,run_name,env_id,config_source,pg_mode,alpha_gae,alpha_cf,cf_horizon,cf_subsample,cf_branch_budget,perturb_beta,total_timesteps,wall_time_s,n_episodes,first_success_step,out_dir,finished_at,git_sha,final_success,n_success_episodes,success_auc,frames_to_50,frames_to_90,final_subgoal1,final_subgoal2,final_return_100,final_length_100,final_entropy,final_approx_kl,final_clipfrac,final_explained_variance,final_pg_loss,final_v_loss,final_sps,mean_cf_centering,final_cf_centering,mean_cf_mean_abs,final_cf_mean_abs,mean_cf_corr_gae,final_cf_corr_gae,mean_cf_frac_states,final_cf_frac_states,mean_perturb_beta,final_perturb_beta,mean_perturb_scope_fraction,final_perturb_scope_fraction,mean_perturb_centering,final_perturb_centering,mean_perturb_mean_abs,final_perturb_mean_abs,mean_perturb_payload_rms,final_perturb_payload_rms,mean_distill_centering,final_distill_centering,mean_distill_mean_abs,final_distill_mean_abs,mean_cf_reward_coverage,final_cf_reward_coverage,mean_cf_terminated_within_horizon,final_cf_terminated_within_horizon,mean_cf_frac_states_any_reward,final_cf_frac_states_any_reward,mean_cf_branch_transitions,final_cf_branch_transitions,mean_cf_n_cf_states,final_cf_n_cf_states,mean_distill_replay_size,final_distill_replay_size,mean_distill_total_labels,final_distill_total_labels,mean_distill_student_loss,final_distill_student_loss,mean_distill_student_steps,final_distill_student_steps,mean_distill_target_centering,final_distill_target_centering,mean_distill_prediction_centering,final_distill_prediction_centering,mean_distill_heldout_pg_error,final_distill_heldout_pg_error,mean_distill_heldout_direction_cos,final_distill_heldout_direction_cos,mean_distill_heldout_best_action_agreement,final_distill_heldout_best_action_agreement
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,1,0.25,e2_unlockpickup_distill_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.25,1500000,5068.2,41514,188448,runs/e2_unlockpickup_distill_b0p25/seed_1,2026-09-11T02:54:30+0800,c7f5f8c,0.97,39588,0.69830176,442112.0,479248.0,1.0,1.0,0.8962812499999999,32.23,0.7188064604997635,0.0083602231284203,0.0877685546875,0.9735097310383856,-0.008845218544593,0.0006583397625945,296.0,,,,,,,0.0,0.0,0.24009562841530055,0.25,1.0,1.0,4.0834934122626765e-09,7.916241884231567e-09,0.012262196596188595,0.0201427899301052,0.05292396825964717,0.0381650365889072,4.0834934122626765e-09,7.916241884231567e-09,0.012262196596188595,0.0201427899301052,0.6064478970316636,0.705574912891986,0.6064478970316636,0.705574912891986,0.6362121817939491,0.7317073170731707,18109.426229508197,14358.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0007073003503597439,0.0009086739446502,10.0,10.0,8.670189423725882e-08,1.623993739485741e-07,2.9821088792033532e-09,8.076312951743603e-09,0.004814780547850988,0.0024647477548569,0.42560188020318696,0.5696743130683899,0.5169932027189124,0.6097560975609756
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,1,0.75,e2_unlockpickup_distill_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,5497.5,36428,118976,runs/e2_unlockpickup_distill_b0p75/seed_1,2026-09-11T05:50:13+0800,c7f5f8c,1.0,33992,0.59282512,604000.0,628048.0,1.0,1.0,0.93859375,19.65,0.534386889077723,0.0075495546161619,0.073974609375,0.9204437845445608,-0.0028414490516297,0.0016217399243032,272.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.2665160584815045e-09,8.847564458847046e-09,0.011734437664678556,0.0219029802829027,0.13643507445689104,0.2421674132347107,4.2665160584815045e-09,8.847564458847046e-09,0.011734437664678556,0.0219029802829027,0.5079111212657794,0.9128919860627178,0.5079111212657794,0.9128919860627178,0.5407836865253899,0.926829268292683,20505.74043715847,9249.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0005883593864007642,0.0005077172070741,10.0,10.0,7.564593490312428e-08,1.628213794901967e-07,2.939527484812277e-09,2.8667272999882702e-09,0.0041996698523266785,0.001429762225598,0.3340927558477785,0.8004172444343567,0.4608156737305077,0.8780487804878049
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,1,1.5,e2_unlockpickup_distill_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,1.5,1500000,6696.2,27124,109808,runs/e2_unlockpickup_distill_b1p5/seed_1,2026-09-11T10:47:48+0800,c7f5f8c,1.0,23796,0.41100528,873392.0,908944.0,1.0,1.0,0.93790625,19.87,0.3580989455804229,0.0024678795389263,0.0228271484375,0.7386089831945695,-0.0059187460865359,0.0016844368201418,224.0,,,,,,,0.0,0.0,1.4405737704918034,1.5,1.0,1.0,2.9272240733350416e-09,5.587935447692871e-09,0.007995152822003812,0.0242812801152467,0.1990859685058558,0.455852746963501,2.9272240733350416e-09,5.587935447692871e-09,0.007995152822003812,0.0242812801152467,0.34362921498067434,0.9947735191637632,0.34362921498067434,0.9947735191637632,0.36998533919765425,1.0,24420.75956284153,7645.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.00044093672440149507,0.0003454570614849,10.0,10.0,5.165871443545793e-08,1.1207885108888149e-07,1.930176722763945e-09,2.415617927908897e-09,0.0030982420874629936,0.0015983445337042,0.22991046489930783,0.8611805438995361,0.3707183793149406,0.8292682926829268
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,2,0.25,e2_unlockpickup_distill_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.25,1500000,5351.1,44129,34752,runs/e2_unlockpickup_distill_b0p25/seed_2,2026-09-11T03:10:59+0800,c7f5f8c,0.96,42281,0.7308157333333333,391904.0,433072.0,1.0,1.0,0.8860312499999999,35.19,1.0837504230439663,0.0106940159957957,0.1348876953125,0.9825508258165528,-0.0160783466853899,0.0008068355091381,280.0,,,,,,,0.0,0.0,0.24009562841530055,0.25,1.0,1.0,4.4241779590171224e-09,4.511093720793724e-09,0.013296917319037555,0.0174925085157156,0.050278177643271096,0.051808550953865,4.4241779590171224e-09,4.511093720793724e-09,0.013296917319037555,0.0174925085157156,0.6191475790636126,0.7334494773519163,0.6191475790636126,0.7334494773519163,0.6554045048647208,0.7804878048780488,17743.89344262295,13562.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0009124007022391767,0.0007305417966563,10.0,10.0,9.164890516930566e-08,1.2747477740049362e-07,3.4192666864248686e-09,3.521563485264778e-09,0.005699895487005944,0.006068461574614,0.41110633569864985,0.537846565246582,0.5054644808743168,0.6341463414634146
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,2,0.75,e2_unlockpickup_distill_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,5868.3,39957,34752,runs/e2_unlockpickup_distill_b0p75/seed_2,2026-09-11T06:14:15+0800,c7f5f8c,0.99,37527,0.6118615466666667,574192.0,618144.0,1.0,1.0,0.9271249999999999,23.0,0.6664097886532545,0.0146883401685045,0.1378173828125,0.9471184534945776,-0.0259849164576735,0.0007038050648588,255.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.249451229271805e-09,3.5506673157215123e-09,0.01221386099850011,0.0212305374443531,0.1340204199007585,0.1282191127538681,4.249451229271805e-09,3.5506673157215123e-09,0.01221386099850011,0.0212305374443531,0.5092391614782658,0.8867595818815331,0.5092391614782658,0.8867595818815331,0.5434492869518859,0.902439024390244,20208.650273224044,9828.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0007461721749096785,0.0005649002239806,10.0,10.0,7.585531656874258e-08,9.568611858412625e-08,2.96083142460245e-09,2.735760062932968e-09,0.004505884475601072,0.0042093144729733,0.3458082447145923,0.7112128734588623,0.46847927495668396,0.8292682926829268
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,2,1.5,e2_unlockpickup_distill_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,1.5,1500000,4976.8,55923,34752,runs/e2_unlockpickup_distill_b1p5/seed_2,2026-09-11T10:19:09+0800,c7f5f8c,0.99,54463,0.83066608,240912.0,293168.0,1.0,1.0,0.93584375,20.21,0.4643957484513521,0.0225173767721571,0.0748291015625,0.9855248401738476,-0.0256608556956052,0.0002113843268034,301.0,,,,,,,0.0,0.0,1.4405737704918034,1.5,1.0,1.0,5.423249812800529e-09,4.190951585769653e-09,0.01814810004176903,0.0220405589789152,0.31421084705577357,0.2683905363082886,5.423249812800529e-09,4.190951585769653e-09,0.01814810004176903,0.0220405589789152,0.6870918299346928,0.8153310104529616,0.6870918299346928,0.8153310104529616,0.73224043715847,0.8536585365853658,15390.265027322404,12464.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0008026545755366139,0.0003538562508765,10.0,10.0,1.022740823227178e-07,1.0857058896363014e-07,4.1307522308576314e-09,4.132743924856186e-09,0.004721477144598769,0.0028795015532523,0.501155019711698,0.556301474571228,0.5878315340530454,0.7073170731707317
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,3,0.25,e2_unlockpickup_distill_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.25,1500000,5667.9,39107,9088,runs/e2_unlockpickup_distill_b0p25/seed_3,2026-09-11T03:59:23+0800,c7f5f8c,0.99,36985,0.6689340615545682,488256.0,512112.0,1.0,1.0,0.9158750000000001,26.6,0.953808270394802,0.0155005210499439,0.105224609375,0.6942779107709702,-0.0137462118291296,0.0022403302264137,264.0,,,,,,,0.0,0.0,0.24009562841530055,0.25,1.0,1.0,3.827665761759892e-09,8.381903171539307e-09,0.011118630016605192,0.0203846450895071,0.04322473497303005,0.0720450803637504,3.827665761759892e-09,8.381903171539307e-09,0.011118630016605192,0.0203846450895071,0.5718331714933074,0.9442508710801394,0.5718331714933074,0.9442508710801394,0.6029588164734107,0.975609756097561,18972.412568306012,8478.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0007852776336093393,0.0009674087516032,10.0,10.0,8.318758799476677e-08,1.8801074475049973e-07,2.6946570682153693e-09,2.415617927908897e-09,0.0052310713583379066,0.0041115013882517,0.368010310499733,0.5913575291633606,0.4676129548180727,0.7073170731707317
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,3,0.75,e2_unlockpickup_distill_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,4908.5,53312,9088,runs/e2_unlockpickup_distill_b0p75/seed_3,2026-09-11T06:49:31+0800,c7f5f8c,0.98,51749,0.7905124615545681,297824.0,344096.0,1.0,0.98,0.9253125,23.26,0.4368013404309749,0.0133310738415275,0.07861328125,0.8982221050220219,-0.0057404930412303,0.0019147419825458,305.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.860275077361288e-09,3.2596290111541752e-09,0.015272272482280233,0.0229299645870924,0.1497953478285096,0.2354507893323898,4.860275077361288e-09,3.2596290111541752e-09,0.015272272482280233,0.0229299645870924,0.6795615087298414,0.93205574912892,0.6795615087298414,0.93205574912892,0.7143809143009462,0.951219512195122,15718.868852459016,8527.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0007632946387498539,0.000308977800887,10.0,10.0,1.0042207273634834e-07,1.7280763131566348e-07,3.7072097425873243e-09,2.852175384759903e-09,0.004657175078449843,0.0021769802551716,0.5082939423021449,0.8176808953285217,0.5936958549913368,0.8780487804878049
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,3,1.5,e2_unlockpickup_distill_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,1.5,1500000,5252.2,42409,9088,runs/e2_unlockpickup_distill_b1p5/seed_3,2026-09-11T10:23:44+0800,c7f5f8c,0.99,40124,0.6399896882212347,532224.0,561008.0,1.0,1.0,0.93240625,21.31,0.4890271117910743,0.0121489341963751,0.075439453125,0.9369616905349648,-0.0030230225529521,0.0019836101837427,285.0,,,,,,,0.0,0.0,1.4405737704918034,1.5,1.0,1.0,4.1622425530471935e-09,1.4435499906539917e-08,0.013027876494139005,0.0228460021317005,0.2774180821499334,0.4752579033374786,4.1622425530471935e-09,1.4435499906539917e-08,0.013027876494139005,0.0228460021317005,0.5398697663791626,0.8745644599303136,0.5398697663791626,0.8745644599303136,0.5707716913234707,0.902439024390244,19244.789617486338,10308.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0005859326253480381,0.000306912115775,10.0,10.0,8.090585247046546e-08,1.1691008694469929e-07,3.4431768377579146e-09,3.6452547647058956e-09,0.003546710793859888,0.0011332696303725,0.3976918630263147,0.7658060789108276,0.5049313607890178,0.7560975609756098
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,4,0.25,e2_unlockpickup_distill_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.25,1500000,5190.7,44223,145712,runs/e2_unlockpickup_distill_b0p25/seed_4,2026-09-11T05:05:56+0800,c7f5f8c,1.0,42572,0.76215952,336352.0,408448.0,1.0,1.0,0.9396562500000001,19.31,0.4429452056065202,0.0109810351123087,0.0628662109375,0.9082015220998594,-0.0257930995721835,0.0001309214705997,289.0,,,,,,,0.0,0.0,0.24009562841530055,0.25,1.0,1.0,4.367524950078509e-09,1.30385160446167e-08,0.012347898057813306,0.0227149482816457,0.05135215927504477,0.0960868448019027,4.367524950078509e-09,1.30385160446167e-08,0.012347898057813306,0.0227149482816457,0.661935225909636,0.9878048780487804,0.661935225909636,0.9878048780487804,0.696921231507397,1.0,16741.456284153006,6849.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.000770574711556952,0.0005234058393398,10.0,10.0,9.573591031285056e-08,1.2820237316191196e-07,3.0942455689368554e-09,1.746229827404022e-09,0.005225294596522544,0.0019957674667239,0.47497375077081977,0.8884361982345581,0.5486472077835531,0.926829268292683
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,4,0.75,e2_unlockpickup_distill_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,4639.3,47346,165344,runs/e2_unlockpickup_distill_b0p75/seed_4,2026-09-11T07:47:36+0800,c7f5f8c,1.0,45587,0.74579232,373440.0,416416.0,1.0,1.0,0.933375,21.32,0.8136911615729332,0.0183595998214514,0.118896484375,0.9382451911871308,-0.0054639326990582,0.0020590439389707,323.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.051521357629258e-09,6.984919309616089e-09,0.01386934912622306,0.0188902281224727,0.14187120150550792,0.2310606688261032,4.051521357629258e-09,6.984919309616089e-09,0.01386934912622306,0.0188902281224727,0.6378353420536548,0.7560975609756098,0.6378353420536548,0.7560975609756098,0.66953218712515,0.7804878048780488,16923.40163934426,14945.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0006637256769905445,0.0004161317032412,10.0,10.0,9.317628127225283e-08,1.363951014354825e-07,3.1574043537570544e-09,6.05359673500061e-09,0.004325608501565093,0.006477965041995,0.45703447679869763,0.5346047282218933,0.5275889644142342,0.5853658536585366
E2_UNLOCKPICKUP,distill,unlockpickup,ppo-cf-distilled,4,1.5,e2_unlockpickup_distill_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,1.5,1500000,5959.7,29148,91808,runs/e2_unlockpickup_distill_b1p5/seed_4,2026-09-11T10:35:33+0800,c7f5f8c,0.99,25869,0.42588517333333337,859792.0,880272.0,1.0,1.0,0.9319375,21.46,0.3473206246271729,0.0110364183583442,0.0572509765625,0.9750797287711414,-0.0343568730750121,0.0001963355864518,251.0,,,,,,,0.0,0.0,1.4405737704918034,1.5,1.0,1.0,2.485036089474008e-09,1.0244548320770264e-08,0.007878302039580575,0.0232606865465641,0.20055235149796868,0.3790097832679748,2.485036089474008e-09,1.0244548320770264e-08,0.007878302039580575,0.0232606865465641,0.35332533653205384,0.9303135888501742,0.35332533653205384,0.9303135888501742,0.3805811008929762,0.951219512195122,23978.562841530056,8082.0,41.0,41.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0004572008223955956,0.0003779023478273,10.0,10.0,5.34881916196538e-08,9.735231287777425e-08,2.1700679480453717e-09,1.0120857041329144e-08,0.0030252987704502644,0.0015181235503405,0.25400882259939567,0.8098383545875549,0.3968412634946021,0.8048780487804879
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,0,0.25,e2_unlockpickup_queried_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.25,1500000,3638.5,40686,63904,runs/e2_unlockpickup_queried_b0p25/seed_0,2026-09-11T01:07:22+0800,c7f5f8c,0.98,39067,0.7699586666666667,335456.0,392816.0,1.0,1.0,0.8897499999999999,34.64,1.295890673995018,0.013384035009949,0.1634521484375,0.9586720329168158,-0.0212501751957461,0.0011275374781689,413.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,8.945752981126482e-08,9.109498932957649e-08,0.02509485995099567,0.0189720764756202,0.022319081466507545,0.0103853801265358,,,,,0.6656765865082539,0.8153310104529616,0.6656765865082539,0.8153310104529616,0.6986538717846195,0.8292682926829268,17185.32513661202,14092.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,0,0.75,e2_unlockpickup_queried_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.75,1500000,3631.3,42358,82368,runs/e2_unlockpickup_queried_b0p75/seed_0,2026-09-11T03:07:23+0800,c7f5f8c,1.0,40597,0.7351573333333333,379664.0,432928.0,1.0,1.0,0.939375,19.4,0.9064959660172462,0.0116045151767139,0.1192626953125,0.9581235685990572,-0.0035310852690599,0.0016477146045872,413.0,,,,,,,0.0,0.0,0.75,0.75,0.02001953125,0.02001953125,8.79117607077767e-08,1.1193333193659782e-07,0.024896328297174548,0.0282011572271585,0.05513985631631204,0.0236069187521934,,,,,0.6328468612554978,0.8623693379790941,0.6328468612554978,0.8623693379790941,0.665733706517393,0.8780487804878049,17520.14480874317,11258.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,0,1.5,e2_unlockpickup_queried_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,1.5,1500000,4205.5,32582,12880,runs/e2_unlockpickup_queried_b1p5/seed_0,2026-09-11T05:27:14+0800,c7f5f8c,1.0,30100,0.6008484687051839,579824.0,634384.0,1.0,1.0,0.925125,23.96,1.0770562253892422,0.0072723344346741,0.0997314453125,0.9428961896482718,-0.023158934112871,0.0008808814691292,356.0,,,,,,,0.0,0.0,1.5,1.5,0.02001953125,0.02001953125,6.945161065560256e-08,1.3294629752635956e-07,0.022412223978059653,0.034269593656063,0.1305921317505665,0.2215114086866378,,,,,0.49976675996268166,0.9059233449477352,0.49976675996268166,0.9059233449477352,0.5351859256297481,0.926829268292683,21051.180327868853,9577.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,1,0.25,e2_unlockpickup_queried_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.25,1500000,4996.4,39195,118368,runs/e2_unlockpickup_queried_b0p25/seed_1,2026-09-11T01:30:01+0800,c7f5f8c,1.0,37262,0.70355904,444368.0,469600.0,1.0,1.0,0.9374687500000001,20.01,0.6779261007905006,0.0040116452919392,0.04296875,0.5294474706271166,-0.0085421755065908,0.0006348045430968,300.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,8.389794981392156e-08,1.3905810192227366e-07,0.02486392951321076,0.0268748067319393,0.020548963314622002,0.005440745037049,,,,,0.6073237371717979,0.989547038327526,0.6073237371717979,0.989547038327526,0.6432760229241637,1.0,18355.63387978142,7627.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,1,0.75,e2_unlockpickup_queried_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.75,1500000,5046.1,39164,64224,runs/e2_unlockpickup_queried_b0p75/seed_1,2026-09-11T04:18:36+0800,c7f5f8c,1.0,37212,0.7013971733333333,435360.0,471344.0,1.0,1.0,0.92953125,22.55,0.980528499931097,0.01126473804743,0.1185302734375,0.8367973154185658,-0.0030835688521619,0.0018976607079821,297.0,,,,,,,0.0,0.0,0.75,0.75,0.02001953125,0.02001953125,8.17382643901033e-08,1.416192390024662e-07,0.025322263024726965,0.0346415489912033,0.06931057763464053,0.1505180895328521,,,,,0.5996839359494297,0.9634146341463414,0.5996839359494297,0.9634146341463414,0.6338131414101026,0.975609756097561,18480.56830601093,8584.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,1,1.5,e2_unlockpickup_queried_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,1.5,1500000,5044.8,35071,27312,runs/e2_unlockpickup_queried_b1p5/seed_1,2026-09-11T10:20:17+0800,c7f5f8c,0.96,32879,0.6486592333919774,519024.0,544432.0,1.0,0.99,0.87959375,37.25,1.1416518166661265,0.0095994387374958,0.119384765625,0.8869232912359173,-0.0067131254909327,0.002180391078582,297.0,,,,,,,0.0,0.0,1.5,1.5,0.02001953125,0.02001953125,7.57306159688661e-08,7.066410034894943e-08,0.02343101335194497,0.0263436809182167,0.11994162840575302,0.0882017612457275,,,,,0.558233849317416,0.9547038327526132,0.558233849317416,0.9547038327526132,0.5894308943089431,0.975609756097561,19693.718579234974,10359.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,2,0.25,e2_unlockpickup_queried_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.25,1500000,5703.0,36994,69072,runs/e2_unlockpickup_queried_b0p25/seed_2,2026-09-11T01:41:47+0800,c7f5f8c,0.97,34819,0.6537221866666668,514112.0,577552.0,1.0,1.0,0.8984062500000001,31.55,1.0262960828840733,0.0113084835998051,0.1380615234375,0.927468170950988,-0.0020985396477044,0.0027134543270221,263.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,7.537928741427502e-08,1.5302794054150581e-07,0.02365873163415539,0.0256278198212385,0.023590637882408012,0.0236258916556835,,,,,0.5547971287675407,0.921602787456446,0.5547971287675407,0.921602787456446,0.5892976142876183,0.926829268292683,19569.508196721312,9342.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,2,0.75,e2_unlockpickup_queried_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.75,1500000,5127.7,42677,9120,runs/e2_unlockpickup_queried_b0p75/seed_2,2026-09-11T04:36:27+0800,c7f5f8c,1.0,41112,0.7831269144692445,306912.0,362096.0,1.0,1.0,0.92859375,22.85,0.96084906719625,0.0094369571925199,0.1229248046875,0.859093101692992,-0.0163691434718202,0.000547574214579,292.0,,,,,,,0.0,0.0,0.75,0.75,0.02001953125,0.02001953125,9.279654333595367e-08,9.883660823106767e-08,0.028037104862513065,0.0280271116644144,0.0599225402715529,0.0472602732479572,,,,,0.6716361074617772,0.9146341463414634,0.6716361074617772,0.9146341463414634,0.7092496334799413,0.951219512195122,16929.62568306011,9409.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,2,1.5,e2_unlockpickup_queried_b1p5,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,1.5,1500000,5840.5,32048,167920,runs/e2_unlockpickup_queried_b1p5/seed_2,2026-09-11T10:33:33+0800,c7f5f8c,1.0,29628,0.5943288,594336.0,643648.0,1.0,1.0,0.9306874999999999,22.18,0.6985540427267551,0.0130682175558831,0.1124267578125,0.9106524181360612,-0.0230163320666179,0.0002046127556241,257.0,,,,,,,0.0,0.0,1.5,1.5,0.02001953125,0.02001953125,6.744021284105562e-08,1.1746305972337725e-07,0.020708249291477236,0.0279346220195293,0.12902066092734613,0.118830107152462,,,,,0.5107100017136003,0.970383275261324,0.5107100017136003,0.970383275261324,0.5422497667599627,1.0,20830.15300546448,8465.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,3,0.25,e2_unlockpickup_queried_b0p25,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.25,1500000,5648.9,37392,8992,runs/e2_unlockpickup_queried_b0p25/seed_3,2026-09-11T02:24:54+0800,c7f5f8c,1.0,35195,0.6499667087984827,510224.0,543072.0,1.0,1.0,0.94328125,18.15,0.5230482304468751,0.005524651421183,0.06396484375,0.9251620607440912,-0.0133086501446086,8.406821871176362e-05,265.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,7.712070333420967e-08,1.259613782167435e-07,0.022671110265827153,0.0177672561258077,0.020468202736063257,0.0102422898635268,,,,,0.5598665295786447,0.9965156794425089,0.5598665295786447,0.9965156794425089,0.5913634546181528,1.0,19203.696721311477,6397.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_UNLOCKPICKUP,queried,unlockpickup,ppo-cf-queried-perturb,3,0.75,e2_unlockpickup_queried_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,cf_queried_perturb,1.0,0.5,64,0.02,2.56,0.75,1500000,5299.6,39552,94736,runs/e2_unlockpickup_queried_b0p75/seed_3,2026-09-11T05:27:42+0800,c7f5f8c,0.99,37852,0.7579455999999999,345376.0,385248.0,1.0,1.0,0.916375,26.44,1.1647707670927048,0.0107192154264339,0.1014404296875,0.9716328447276718,-0.0121678264986258,0.000677796241689,283.0,,,,,,,0.0,0.0,0.75,0.75,0.02001953125,0.02001953125,8.96463003987687e-08,8.413917385041715e-08,0.026953246453846884,0.0202941093593835,0.060207631183238505,0.0228043925017118,,,,,0.6528531444565031,0.7996515679442509,0.6528531444565031,0.7996515679442509,0.6889910702385713,0.8048780487804879,17486.964480874318,13768.0,41.0,41.0,,,,,,,,,,,,,,,,,,
