,success_auc,success_auc,success_auc,success_auc,final_success,final_success,final_success,final_success,frames_to_50,frames_to_50,frames_to_50,frames_to_50,frames_to_90,frames_to_90,frames_to_90,frames_to_90,first_success_step,first_success_step,first_success_step,first_success_step,wall_time_s,wall_time_s,wall_time_s,wall_time_s,final_entropy,final_entropy,final_entropy,final_entropy,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_corr_gae,mean_cf_corr_gae,mean_cf_corr_gae,mean_cf_corr_gae
,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count
group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf,0.8393134653305699,0.6671000042423545,0.37499828852654193,5,1.0,0.798,0.4461165766926847,5,65192.0,65184.0,11666.556647100291,4,99928.0,108240.0,21902.0344869299,4,1664.0,1756.8,1220.0144261442158,5,1799.3,1968.1,447.1825745710582,5,0.0893565618898719,0.3230837331735529,0.574628995271816,5,0.6362312217969953,0.48220711715313874,0.2806592528203949,5,0.1589908369542023,0.14771564936730053,0.046119774846793964,5
gae,0.797724864578936,0.6915084687656756,0.24013403903394734,5,0.96,0.9460000000000001,0.05727128425310542,5,82912.0,129273.6,134120.04108558872,5,119888.0,173673.6,140160.22493132635,5,1664.0,1756.8,1220.0144261442158,5,321.5,297.54,55.79931003157655,5,0.117733399849385,0.23951760472264136,0.25230716349817167,5,,,,0,,,,0
