stage,group,env_tag,algo_tag,seed,beta,query_strategy,run_name,env_id,config_source,pg_mode,alpha_gae,alpha_cf,cf_horizon,cf_subsample,cf_branch_budget,perturb_beta,total_timesteps,wall_time_s,n_episodes,first_success_step,out_dir,finished_at,git_sha,final_success,n_success_episodes,success_auc,frames_to_50,frames_to_90,final_subgoal1,final_subgoal2,final_return_100,final_length_100,final_entropy,final_approx_kl,final_clipfrac,final_explained_variance,final_pg_loss,final_v_loss,final_sps,mean_cf_centering,final_cf_centering,mean_cf_mean_abs,final_cf_mean_abs,mean_cf_corr_gae,final_cf_corr_gae,mean_cf_frac_states,final_cf_frac_states,mean_perturb_beta,final_perturb_beta,mean_perturb_scope_fraction,final_perturb_scope_fraction,mean_perturb_centering,final_perturb_centering,mean_perturb_mean_abs,final_perturb_mean_abs,mean_perturb_payload_rms,final_perturb_payload_rms,mean_distill_centering,final_distill_centering,mean_distill_mean_abs,final_distill_mean_abs,mean_cf_reward_coverage,final_cf_reward_coverage,mean_cf_terminated_within_horizon,final_cf_terminated_within_horizon,mean_cf_frac_states_any_reward,final_cf_frac_states_any_reward,mean_cf_branch_transitions,final_cf_branch_transitions,mean_cf_n_cf_states,final_cf_n_cf_states,mean_cf_query_active,final_cf_query_active,mean_cf_query_score_mean,final_cf_query_score_mean,mean_cf_query_score_selected_mean,final_cf_query_score_selected_mean,mean_cf_query_score_unselected_mean,final_cf_query_score_unselected_mean,mean_cf_query_score_selected_p10,final_cf_query_score_selected_p10,mean_cf_query_uncertainty_mean,final_cf_query_uncertainty_mean,mean_cf_query_uncertainty_selected_mean,final_cf_query_uncertainty_selected_mean,mean_cf_query_uncertainty_unselected_mean,final_cf_query_uncertainty_unselected_mean,mean_cf_query_leverage_mean,final_cf_query_leverage_mean,mean_cf_query_leverage_selected_mean,final_cf_query_leverage_selected_mean,mean_cf_query_leverage_unselected_mean,final_cf_query_leverage_unselected_mean,mean_distill_query_ready,final_distill_query_ready,mean_distill_query_uncertainty_mean,final_distill_query_uncertainty_mean,mean_distill_query_uncertainty_p90,final_distill_query_uncertainty_p90,mean_distill_query_leverage_mean,final_distill_query_leverage_mean,mean_distill_query_leverage_p90,final_distill_query_leverage_p90,mean_distill_query_score_mean,final_distill_query_score_mean,mean_distill_query_active_strategy,final_distill_query_active_strategy,mean_distill_replay_size,final_distill_replay_size,mean_distill_total_labels,final_distill_total_labels,mean_distill_student_loss,final_distill_student_loss,mean_distill_student_steps,final_distill_student_steps,mean_distill_target_centering,final_distill_target_centering,mean_distill_prediction_centering,final_distill_prediction_centering,mean_distill_heldout_pg_error,final_distill_heldout_pg_error,mean_distill_heldout_teacher_pg_norm,final_distill_heldout_teacher_pg_norm,mean_distill_heldout_student_pg_norm,final_distill_heldout_student_pg_norm,mean_distill_heldout_direction_cos,final_distill_heldout_direction_cos,mean_distill_heldout_best_action_agreement,final_distill_heldout_best_action_agreement
E3_RBD6,active,redbluedoors6x6,ppo-cf-distilled-uncertainty-leverage,1,0.75,uncertainty_leverage,e3_rbd6_active_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,3841.0,20707,4816,runs/e3_rbd6_active_b0p75/seed_1,2026-09-11T19:26:29+0800,c7f5f8c,1.0,16768,0.5154852732530955,486464.0,642672.0,1.0,1.0,0.9750749999999999,19.94,0.1089488437864929,0.0116794559144182,0.045501708984375,0.8438089812124208,-0.0037060554968775,0.0002949162999357,260.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,2.5118116694057626e-09,3.968125383835286e-09,0.004343480757269645,0.00866574421525,0.03201937721660509,0.0674241706728935,2.5118116694057626e-09,3.968125383835286e-09,0.004343480757269645,0.00866574421525,0.39934026389444216,0.9995644599303136,0.5593833895013423,0.9995644599303136,0.5370851659336267,1.0,94676.95081967213,46599.0,164.0,164.0,0.9508196721311475,1.0,5.990174580628405e-06,2.162649462910979e-06,4.145157757131947e-05,3.333763571368408e-05,5.2657513007985145e-06,1.5257912485204972e-06,3.207424963342174e-05,1.8124806956620887e-05,0.002101061016808746,0.0007473887615223,0.004352570156056963,0.0040558355025629,0.002055066061796697,0.0006798021564487,0.0020242231667495017,0.0012832152113002,0.007541967120387817,0.0080354513469856,0.0019115039330179788,0.0011452771537202,0.9508196721311475,1.0,0.0021010610202449004,0.000747388752643,0.003451403213252613,0.0020799157209694,0.0020242231615558966,0.0012832151260226,0.0041179403922229985,0.0038748758379369,5.990174592060894e-06,2.162649479942047e-06,1.0,1.0,3709.6393442622953,4096.0,10168.0,20008.0,0.003668435099133866,0.0021873144200071,10.0,10.0,1.0355362282784062e-07,1.965370586276549e-07,1.3232812441438894e-09,3.3996911952272053e-09,0.01678179842648931,0.0098501518368721,0.015018544495716409,0.0090802758932113,0.004115389779278743,0.0046232598833739,-0.07162301359911923,0.080829232931137,0.24390243902439024,0.2378048780487804
E3_RBD6,active,redbluedoors6x6,ppo-cf-distilled-uncertainty-leverage,2,0.75,uncertainty_leverage,e3_rbd6_active_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,5374.9,4622,5168,runs/e3_rbd6_active_b0p75/seed_2,2026-09-11T21:21:55+0800,c7f5f8c,0.34,518,0.0847955112186203,,,0.42,0.92,0.2717125,142.88,1.0906932428479197,0.0068110781521681,0.088897705078125,0.7401247215439206,-0.004434062517248,0.0035510102097759,186.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,4.834248557017418e-10,1.0077201295644043e-09,0.001490357178301482,0.0020634906832128,0.030598972221744798,0.0213350150734186,4.834248557017418e-10,1.0077201295644043e-09,0.001490357178301482,0.0020634906832128,0.040205346432855386,0.070993031358885,0.2166419146627063,0.3906794425087108,0.13244702119152335,0.2317073170731707,120223.83606557376,100700.0,164.0,164.0,0.9508196721311475,1.0,1.7154219293082789e-06,7.702832230090453e-06,6.1490360160222915e-06,4.147286190567595e-05,1.624849842833304e-06,7.012961170449693e-06,4.9241511521421635e-06,2.994604074046947e-05,0.00136140234524281,0.0034275829721082,0.0020318714863949653,0.0059207591267938,0.0013477056662257426,0.003376651122411,0.0011556430328316751,0.0020792574475496,0.0024563299534370938,0.0071680665799848,0.0011290719497500537,0.0019753007089199,0.9508196721311475,1.0,0.0013614023413478084,0.0034275827929377,0.0018690039497250017,0.0051004150882363,0.0011556430273215494,0.0020792575087398,0.0018340512894505676,0.0034929648973047,1.715421949836974e-06,7.702832590439357e-06,1.0,1.0,3709.6393442622953,4096.0,10168.0,20008.0,0.0017750380206872315,0.0053766604047268,10.0,10.0,3.7397228075659485e-08,8.55652615427971e-08,2.774879051491448e-10,8.330971468240023e-10,0.008919309524124525,0.0168195385485887,0.008549226845374102,0.0154567873105406,0.0011786607401368706,0.0038905455730855,-0.020324493769831097,-0.0760463997721672,0.21021591363454617,0.2317073170731707
E3_RBD6,uncertainty,redbluedoors6x6,ppo-cf-distilled-uncertainty,0,0.75,uncertainty,e3_rbd6_uncertainty_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,5177.9,4352,11728,runs/e3_rbd6_uncertainty_b0p75/seed_0,2026-09-11T18:37:05+0800,c7f5f8c,0.32,386,0.06215654375085158,,,0.37,0.98,0.2647,112.63,1.1124156303703785,0.0056304800600628,0.073577880859375,0.7533389668635864,-0.0036351886374177,0.0041703108799993,193.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,3.6367114784089146e-10,1.5716068446636202e-09,0.0011236827284265161,0.0026430455036461,0.026501729901208217,0.0188535563647747,3.6367114784089146e-10,1.5716068446636202e-09,0.0011236827284265161,0.0026430455036461,0.03697092591534811,0.4804006968641115,0.1259781801565088,0.4934668989547038,0.10345861655337861,0.8536585365853658,132939.29508196723,110177.0,164.0,164.0,0.9508196721311475,1.0,0.0009943213954898,0.0016922926850355,0.0017511235261503848,0.0027567636173377,0.000978861062975069,0.0016705471403298,0.0016569903263910033,0.0026371232233941,0.0010537495020201408,0.0016922926850355,0.0017733017873430492,0.0027567636173377,0.0010390501279801706,0.0016705471403298,0.0008459150379968245,0.0021705495977784,0.001094129755614,0.0023808685949827,0.0008408443835761425,0.0021662530960916,0.9508196721311475,1.0,0.0010537495025524654,0.0016922927461564,0.0014273056447444425,0.0023606549948453,0.0008459150357950034,0.0021705494727939,0.0013078886492665885,0.0035074050538241,0.0009943213913958483,0.0016922927461564,1.0,1.0,3709.6393442622953,4096.0,10168.0,20008.0,0.000894945828908654,0.0029732371447607,10.0,10.0,3.0064197222809076e-08,1.093139871954918e-07,1.7286363233369393e-10,6.348273018375038e-10,0.006037973409488021,0.0254128817468881,0.005939743176224735,0.0251660458743572,0.000481297177086977,0.0010618424275889,-0.0015106769774841915,-0.0485387109220027,0.18932427029188323,0.298780487804878
E3_RBD6,uncertainty,redbluedoors6x6,ppo-cf-distilled-uncertainty,1,0.75,uncertainty,e3_rbd6_uncertainty_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,4258.6,12006,4816,runs/e3_rbd6_uncertainty_b0p75/seed_1,2026-09-11T18:22:28+0800,c7f5f8c,1.0,6789,0.2966953532530955,767072.0,834560.0,1.0,1.0,0.9715125,22.79,0.1669418318197131,0.0139236024115234,0.06256103515625,0.7868335325835021,-0.0027903935988433,0.0005073859792901,234.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,1.3319028066242205e-09,4.7486992116319016e-09,0.003181346548057005,0.0094497706741094,0.03011970975069844,0.0834844261407852,1.3319028066242205e-09,4.7486992116319016e-09,0.003181346548057005,0.0094497706741094,0.29011252641800417,0.9908536585365854,0.44163763066202083,0.9912891986062716,0.4224310275889644,0.9939024390243902,107342.7868852459,42126.0,164.0,164.0,0.9508196721311475,1.0,0.0019963398138654383,0.0011220164337206,0.003861401331225842,0.0047828595029053,0.001958239404193403,0.0010472309001698,0.003634187082382645,0.0042553767561912,0.0020430817668814984,0.0011220164337206,0.0038164147375978953,0.0047828595029053,0.002006855233847433,0.0010472309001698,0.00217955734311457,0.0023335221050615,0.0038931218992363198,0.0088131154770962,0.0021445517891529454,0.0022011537302466,0.9508196721311475,1.0,0.002043081760467515,0.0011220164597034,0.0029712044214065983,0.0024386350996792,0.0021795573239748573,0.0023335220757871,0.0040035641859056,0.0055851326324045,0.0019963398045891845,0.0011220164597034,1.0,1.0,3709.6393442622953,4096.0,10168.0,20008.0,0.0025750420374993778,0.0033907648641616,10.0,10.0,7.931040555809349e-08,1.5703881217632445e-07,5.95496955935739e-10,2.1209416445344687e-09,0.012826836143131702,0.0132393892854452,0.012415606330041955,0.0113884583115577,0.0020555904732451674,0.0052975481376051,0.03986902825570604,0.1726792305707931,0.23220711715313874,0.5426829268292683
E3_RBD6,uncertainty,redbluedoors6x6,ppo-cf-distilled-uncertainty,2,0.75,uncertainty,e3_rbd6_uncertainty_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,9357.0,3122,5168,runs/e3_rbd6_uncertainty_b0p75/seed_2,2026-09-11T19:52:20+0800,c7f5f8c,0.0,69,0.01844119121862031,,,0.01,0.09,0.0,370.02,0.3683814173564315,0.0029014940337219,0.041595458984375,0.4209808031280012,-0.0028030351422785,1.861920836176978e-05,106.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,5.981607340591374e-10,5.482974074766388e-10,0.0016448668177529212,0.0014027702854946,0.039684275745368355,0.016529431566596,5.981607340591374e-10,5.482974074766388e-10,0.0016448668177529212,0.0014027702854946,0.0056548809047809205,0.0,0.06264637002341916,0.0418118466898954,0.026389444222311056,0.0,135166.0,142119.0,164.0,164.0,0.9508196721311475,1.0,0.0006070081604090982,0.0001172122665058,0.0011780529793778362,0.0003898924246086,0.0005953425711825381,0.0001116418198281,0.001109062477942221,0.0003562207275535,0.0006941500578909,0.0001172122665058,0.0012366986818448278,0.0003898924246086,0.0006830666031912984,0.0001116418198281,0.0006739608890189343,0.0001682109072138,0.0009027102906347133,0.0002524249424068,0.0006692878818110427,0.0001664905407749,0.9508196721311475,1.0,0.0006941500603894605,0.0001172122720163,0.0010067121723101459,0.0002803144743666,0.0006739608900521754,0.0001682109141256,0.0010587888064633381,0.0002544185263104,0.0006070081597436515,0.0001172122720163,1.0,1.0,3709.6393442622953,4096.0,10168.0,20008.0,0.00043686218665747663,2.695787338780065e-05,10.0,10.0,8.750445031592625e-09,3.552941052475944e-09,2.3435283586221604e-10,4.0506620280211786e-10,0.001887113109257659,0.0004381879116408,0.0017564951930744243,0.000416330731241,0.00038855337095537805,7.447527605108917e-05,-0.005293534483990083,-0.1617005318403244,0.20481807277089162,0.1280487804878048
E3_RBD6,uniform,redbluedoors6x6,ppo-cf-distilled-uniform,0,0.75,uniform,e3_rbd6_uniform_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,5062.4,3632,11728,runs/e3_rbd6_uniform_b0p75/seed_0,2026-09-11T17:10:47+0800,c7f5f8c,0.05,153,0.03955990375085157,,,0.31,0.41,0.035075,294.63,1.2526465132832527,0.0045614150185429,0.05230712890625,0.433385213516656,-0.0019875399884767,0.0003895213858413,197.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,4.6359628704223844e-10,6.83940015733242e-10,0.0012031217891966788,0.0009777704253792,0.02873678436716556,0.0168577693402767,4.6359628704223844e-10,6.83940015733242e-10,0.0012031217891966788,0.0009777704253792,0.010353001656480225,0.0148083623693379,0.1033515165362426,0.1084494773519163,0.042682926829268254,0.073170731707317,130726.01639344262,129083.0,164.0,164.0,0.0,0.0,,,,,,,,,0.0009328850163083311,0.0009968142184,0.0009357297520913492,0.0009812642995867,0.0009328269026226821,0.0009971318799203,0.0008478643432624311,0.0006528324067414,0.0008449347451259671,0.0006412386823418,0.0008479241905586852,0.0006530692491431,0.9508196721311475,1.0,0.0009328850261584133,0.0009968142258003,0.0012799488098100523,0.0013832153053954,0.0008478643535826788,0.0006528324447572,0.0013970314080399015,0.0011872117174789,,,0.0,0.0,3709.6393442622953,4096.0,10168.0,20008.0,0.0004820592421094161,0.0003054397864616,10.0,10.0,2.3977525655318162e-08,3.4362756196060225e-08,3.5626472992112584e-10,6.693881005048752e-10,0.00214584290286613,0.0017073478084057,0.0020498447928894033,0.0016239304095506,0.00033711037215901633,0.000260344473645,-0.0002884539168664019,0.0422811172902584,0.21011595361855254,0.1402439024390244
E3_RBD6,uniform,redbluedoors6x6,ppo-cf-distilled-uniform,1,0.75,uniform,e3_rbd6_uniform_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,5104.0,3380,4816,runs/e3_rbd6_uniform_b0p75/seed_1,2026-09-11T17:11:29+0800,c7f5f8c,0.0,114,0.025553513253095458,,,0.04,0.19,0.0,347.52,0.820118160918355,0.0056846686275093,0.0784912109375,0.6394601264914699,-0.0026930916501441,1.5747857560199918e-05,196.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,3.03213978515457e-10,3.2355274015571917e-10,0.0008989716775058312,0.0003999772889073,0.03893474709685338,0.0282062236219644,3.03213978515457e-10,3.2355274015571917e-10,0.0008989716775058312,0.0003999772889073,0.008318101330896195,0.0,0.07487005197920828,0.0091463414634146,0.03268692522990801,0.0,131341.19672131148,137127.0,164.0,164.0,0.0,0.0,,,,,,,,,0.0009978767956190166,0.0001804437564123,0.0009954220801858015,0.0001852158819951,0.0009979269417738539,0.0001803462690436,0.0007631705826551066,0.0001823183436799,0.0007614592560544263,0.0001940605909068,0.0007632055424909984,0.0001820784671795,0.9508196721311475,1.0,0.000997876807365931,0.0001804437488317,0.0013622171503155376,0.0002898706297855,0.0007631705838186395,0.0001823183556552,0.0011861234267344836,0.0002821474045049,,,0.0,0.0,3709.6393442622953,4096.0,10168.0,20008.0,0.000556785429120124,3.2681623451935597e-06,10.0,10.0,1.4081776065793628e-08,1.4624674804508684e-09,1.8837909010471776e-10,1.200533006340265e-10,0.0019025406367230865,0.0001451513817301,0.0018214673070106823,0.0001078128625522,0.0002847578914832836,6.637386104557663e-05,0.015926047457290465,0.0609583519399166,0.1795281887245102,0.1341463414634146
E3_RBD6,uniform,redbluedoors6x6,ppo-cf-distilled-uniform,2,0.75,uniform,e3_rbd6_uniform_b0p75,MiniGrid-RedBlueDoors-6x6-v0,redbluedoors6x6_cf,landscape_distill,1.0,0.1,64,0.02,2.56,0.75,1000000,5396.9,23730,5168,runs/e3_rbd6_uniform_b0p75/seed_2,2026-09-11T17:16:21+0800,c7f5f8c,1.0,20986,0.5019220712186203,541840.0,620656.0,1.0,1.0,0.9801875,15.85,0.050280355499126,0.0060454398444562,0.02459716796875,0.9230123701393846,0.0025058664541575,7.727701040494139e-05,185.0,,,,,,,0.0,0.0,0.6823770491803278,0.75,1.0,1.0,1.5396101224519601e-09,2.03510497343018e-09,0.0031263807303744968,0.005722074303776,0.024567902866811986,0.0186132490634918,1.5396101224519601e-09,2.03510497343018e-09,0.0031263807303744968,0.005722074303776,0.44355829096932653,0.993466898954704,0.533151025304164,0.993466898954704,0.5324870051979209,1.0,87715.77049180328,26665.0,164.0,164.0,0.0,0.0,,,,,,,,,0.0015805155325333195,0.0002464173096636,0.0015723948664789359,0.0002773634973309,0.0015806814255618278,0.0002457851254611,0.0013772519213852872,0.0002638178443996,0.0013719081292821885,0.0002727376470763,0.0013773610870435938,0.0002636356262084,0.9508196721311475,1.0,0.0015805155343230606,0.0002464173012413,0.0023290382757339633,0.0005513582145795,0.0013772519085876362,0.0002638178411871,0.0023899844401042264,0.0005102201248519,,,0.0,0.0,3709.6393442622953,4096.0,10168.0,20008.0,0.0018999195808705814,6.820241233072011e-05,10.0,10.0,1.201562850673938e-07,2.317702296750213e-07,1.0308650108400485e-09,1.439680374915042e-09,0.00827335480461751,0.000752767547965,0.00817149076524918,0.0007047317340038,0.000555630498906822,5.885701830266044e-05,0.06902721022889322,0.1521035730838775,0.2921831267493002,0.3963414634146341
E3_TAXI,active,taxi,ppo-cf-distilled-uncertainty-leverage,0,0.75,uncertainty_leverage,e3_taxi_active_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,411.0,6086,50832,runs/e3_taxi_active_b0p75/seed_0,2026-09-11T16:06:51+0800,c7f5f8c,0.55,2314,0.32910976000000003,492448.0,,0.0,0.0,-144.06,142.11,0.7116422168910503,7.992639439180493e-09,0.0,0.3928284467697738,-0.0006510421517305,173.44897317886353,2463.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,3.3208197401407113e-07,3.650784492492676e-07,1.574955975330176,1.7849315404891968,0.05566573584966117,0.026780167594552,3.3208197401407113e-07,3.650784492492676e-07,1.574955975330176,1.7849315404891968,1.0,1.0,0.05919569672131147,0.1,1.0,1.0,7470.520491803279,7434.0,20.0,20.0,0.9467213114754098,1.0,0.0328840659343035,0.0273349039380264,0.07379416644711041,0.0814662929624319,0.03206912369301252,0.0262565894156278,0.0659689275032812,0.0642670318484306,0.03242472244254209,0.0418508922830369,0.05092625997237858,0.0609481966122984,0.032056165918043354,0.0414704678940078,0.8717892589067567,0.6802424904308282,1.2772012275529407,1.3379845917224884,0.8637133232763546,0.6671400581341815,0.9467213114754098,1.0,0.03242472251130504,0.0418508946895599,0.04380343784387295,0.0560569986701011,0.8717892576221589,0.6802425384521484,1.1096223809262051,0.9394928812980652,0.03288406595482902,0.0273349024355411,1.0,1.0,3670.44262295082,4096.0,9780.0,19520.0,16.190055445679388,16.783325481414796,10.0,10.0,1.3854371796010948e-05,1.1295080184936523e-05,2.2163688105943263e-07,2.7567148208618164e-07,0.6850445732840749,0.2185036391019821,0.8385204983050706,0.2187097370624542,0.2812388837978613,0.255168467760086,0.7727888140628939,0.672153651714325,0.11567622950819674,0.2
E3_TAXI,active,taxi,ppo-cf-distilled-uncertainty-leverage,1,0.75,uncertainty_leverage,e3_taxi_active_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,449.7,6892,8848,runs/e3_taxi_active_b0p75/seed_1,2026-09-11T16:08:47+0800,c7f5f8c,0.76,3194,0.3943239341198792,455136.0,,0.0,0.0,-85.92,93.33,0.5226059760898352,4.915364115731791e-08,0.0,0.4361577878247531,0.0004061423824168,319.0358142852783,2250.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,3.518443918437697e-07,5.960464477539062e-07,1.4178275707015362,1.740601658821106,0.042637412412808676,0.0226272474974393,3.518443918437697e-07,5.960464477539062e-07,1.4178275707015362,1.740601658821106,1.0,1.0,0.1740351775956284,0.525,1.0,1.0,6914.303278688524,5404.0,20.0,20.0,0.9467213114754098,1.0,0.029396891537269456,0.0227282691143955,0.0801800264414622,0.0915909085422754,0.02838527530411821,0.0213565033887405,0.06372344478903318,0.0754362642765045,0.033520081505504375,0.0391055602849519,0.05211154761799077,0.0605958055704832,0.033149733574976754,0.0386774677493835,0.7432218389306937,0.5697873945900938,1.3477879859246609,1.5428441643714903,0.7311786885921684,0.5504037935984325,0.9467213114754098,1.0,0.033520081554029905,0.0391055606305599,0.044797413468362766,0.0531480461359024,0.74322183889272,0.5697873830795288,0.9623732524148674,0.9356522560119628,0.02939689158158598,0.022728269919753,1.0,1.0,3670.44262295082,4096.0,9780.0,19520.0,20.65618342559357,24.505774402618407,10.0,10.0,1.281800610204151e-05,1.0721385478973389e-05,2.516907309162904e-07,5.885958671569824e-07,0.90215798155939,0.3920194208621979,1.0564122135888359,0.4803608953952789,0.3556481366642521,0.4224351346492767,0.7200593764074986,0.8323780298233032,0.20645491803278687,0.75
E3_TAXI,active,taxi,ppo-cf-distilled-uncertainty-leverage,2,0.75,uncertainty_leverage,e3_taxi_active_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,593.7,6704,5904,runs/e3_taxi_active_b0p75/seed_2,2026-09-11T16:15:15+0800,c7f5f8c,0.63,2969,0.3691814925847559,471424.0,,0.0,0.0,-110.76,114.81,0.486966535449028,5.044967110734433e-09,0.0,0.3185853946314947,0.0001857635215856,264.55364418029785,1696.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,3.430712121237283e-07,2.761371433734894e-07,1.360271081663921,1.3361908197402954,0.04616124827493948,0.0162387266755104,3.430712121237283e-07,2.761371433734894e-07,1.360271081663921,1.3361908197402954,1.0,1.0,0.13515198087431693,0.1416666666666666,1.0,1.0,7136.288934426229,7195.0,20.0,20.0,0.9467213114754098,1.0,0.02788918462792485,0.0177293486801772,0.07685906734098061,0.0674626136198639,0.026913688956350035,0.0167386461913389,0.06508779887521224,0.0474397111684083,0.03045933267782042,0.0360608408200278,0.05499221667403195,0.0593342063948512,0.02997062980936999,0.0355972279599715,0.7450972483224635,0.4893743839929811,1.2586962386383316,1.2057103097438813,0.734866192738482,0.4751047440377839,0.9467213114754098,1.0,0.030459332661669784,0.0360608398914337,0.04127342856324991,0.0465070158243179,0.7450972496983729,0.4893743395805359,0.9517771118725116,0.5868018865585327,0.027889184628056868,0.0177293494343757,1.0,1.0,3670.44262295082,4096.0,9780.0,19520.0,17.006016532582095,10.492796087265017,10.0,10.0,1.3288170133610485e-05,9.991228580474854e-06,2.2210963938736403e-07,1.341104507446289e-07,0.7998408967262653,0.3702935874462127,0.9358884497377716,0.4697494506835937,0.32154344864155987,0.3105411529541015,0.7129072558142429,0.6405881643295288,0.3851434426229508,0.4
E3_TAXI,uncertainty,taxi,ppo-cf-distilled-uncertainty,0,0.75,uncertainty,e3_taxi_uncertainty_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,405.9,5905,50832,runs/e3_taxi_uncertainty_b0p75/seed_0,2026-09-11T16:00:00+0800,c7f5f8c,0.53,2150,0.33014144,471968.0,,0.0,0.0,-163.82,159.02,0.6790574193000793,9.037648851517588e-09,0.0,0.5253027016953455,0.0004384447092888,141.96000051498413,2491.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,3.5342638332875764e-07,4.246830940246582e-07,1.733571524501489,1.4034618139266968,0.05571868010132463,0.0316960215568542,3.5342638332875764e-07,4.246830940246582e-07,1.733571524501489,1.4034618139266968,1.0,1.0,0.09990607923497266,0.05,1.0,1.0,7295.3422131147545,7500.0,20.0,20.0,0.9467213114754098,1.0,0.03664596697039776,0.040732811552516,0.06288878634426884,0.077298891171813,0.03612320164422502,0.0400044035919723,0.057595969092310455,0.0717687092721462,0.03488556675664077,0.040732811552516,0.059726042498756376,0.077298891171813,0.03439073656257472,0.0400044035919723,0.9423293623147282,0.5969862339443353,1.1500477942126903,0.8311518222093582,0.9381915449462429,0.5923215807916455,0.9467213114754098,1.0,0.03488556678980856,0.0407328121364116,0.04710687596931072,0.0579572059214115,0.9423293581567123,0.5969862937927246,1.2846639367349095,2.120158433914185,0.036645967005328656,0.0407328121364116,1.0,1.0,3670.44262295082,4096.0,9780.0,19520.0,24.898923662481984,29.69071807861328,10.0,10.0,1.3170742857285211e-05,1.5117228031158447e-05,2.1902087610214949e-07,2.384185791015625e-07,0.8647911186162077,0.9520629048347472,0.9778100224059136,0.9329306483268738,0.2588491969253199,0.2378990203142166,0.6930364326223947,0.4855502247810364,0.21875,0.5
E3_TAXI,uncertainty,taxi,ppo-cf-distilled-uncertainty,1,0.75,uncertainty,e3_taxi_uncertainty_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,444.1,7813,8848,runs/e3_taxi_uncertainty_b0p75/seed_1,2026-09-11T16:01:17+0800,c7f5f8c,0.78,4221,0.44534177411987924,420992.0,,0.0,0.0,-79.29,89.73,0.2600748231634497,1.9099388737231493e-11,0.0,0.454960652922317,0.000741638476029,271.85744857788086,2277.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,3.6115283156042826e-07,4.620524123311043e-07,1.2431911637706703,1.7026959657669067,0.037122435991835484,0.0229742433875799,3.6115283156042826e-07,4.620524123311043e-07,1.2431911637706703,1.7026959657669067,1.0,1.0,0.23072062841530053,0.6625,1.0,1.0,6771.7786885245905,5335.0,20.0,20.0,0.9467213114754098,1.0,0.03248918780874134,0.047088322806303,0.06855006976732456,0.1440193094313144,0.03177084354661817,0.0451574266583944,0.05676611750326176,0.096238138526678,0.03094800292185825,0.047088322806303,0.0650889661504942,0.1440193094313144,0.030267904052761908,0.0451574266583944,0.6252813150883108,0.4561642152693821,1.0772254697519545,1.4549062222242355,0.6162784434814652,0.4362689561666958,0.9467213114754098,1.0,0.030948002946984784,0.0470883250236511,0.03907026753872514,0.0488042756915092,0.6252813146356112,0.4561641812324524,0.9283757687259568,0.8422293663024902,0.032489187836050294,0.0470883250236511,1.0,1.0,3670.44262295082,4096.0,9780.0,19520.0,31.317169947213813,45.72464847564697,10.0,10.0,1.091631446663504e-05,1.5307217836380005e-05,2.083703949494043e-07,2.086162567138672e-07,1.137395990829243,2.652415037155152,1.2337963665362264,2.8033556938171387,0.31806592379602916,0.5148953199386597,0.56815629630716,0.5811396837234497,0.20706967213114755,0.6
