stage,group,env_tag,algo_tag,seed,run_name,env_id,config_source,pg_mode,alpha_gae,alpha_cf,cf_horizon,cf_subsample,cf_branch_budget,total_timesteps,wall_time_s,n_episodes,first_success_step,out_dir,finished_at,git_sha,final_success,n_success_episodes,success_auc,frames_to_50,frames_to_90,final_subgoal1,final_subgoal2,final_return_100,final_length_100,final_entropy,final_approx_kl,final_clipfrac,final_explained_variance,final_pg_loss,final_v_loss,final_sps,mean_cf_centering,final_cf_centering,mean_cf_mean_abs,final_cf_mean_abs,mean_cf_corr_gae,final_cf_corr_gae,mean_cf_frac_states,final_cf_frac_states,mean_cf_reward_coverage,final_cf_reward_coverage,mean_cf_terminated_within_horizon,final_cf_terminated_within_horizon,mean_cf_frac_states_any_reward,final_cf_frac_states_any_reward,mean_cf_n_cf_states,final_cf_n_cf_states
EXP1_DK5,cf,doorkey5x5,ppo-cf,0,exp1_dk5_cf,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,cf_all_action,1.0,0.5,16,0.1,3.2,250000,1020.5,11374,1920,runs/exp1_dk5_cf/seed_0,2026-09-10T00:01:37+0800,c7f5f8c,1.0,11195,0.8390835826313597,1920.0,1920.0,1.0,1.0,0.956224,12.16,0.1400796854868531,0.0621198075056881,0.09228515625,0.3571073759761776,0.0222007346310419,0.0014107910010352,246.0,4.398094839401534e-06,7.984631338331383e-06,0.7096702654342182,0.746688723564148,0.15649965613103303,-0.1152871176600456,0.10009765625,0.10009765625,0.5206203232992518,0.911149825783972,0.5206203232992518,0.911149825783972,0.6890043982407036,1.0,205.0,205.0
EXP1_DK5,cf,doorkey5x5,ppo-cf,1,exp1_dk5_cf,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,cf_all_action,1.0,0.5,16,0.1,3.2,250000,837.4,9361,2304,runs/exp1_dk5_cf/seed_1,2026-09-09T23:58:34+0800,c7f5f8c,1.0,9137,0.8241759475735002,2304.0,2304.0,1.0,1.0,0.956512,12.08,0.1160924781579524,0.0057535606340444,0.0478515625,0.5922716123742037,-0.0007813063566572,0.0003596543747335,300.0,2.7802206909282324e-06,7.565924988739425e-06,0.4902995353350874,1.0449475049972534,0.17120684666528566,0.4341907501220703,0.10009765625,0.10009765625,0.4409036385445821,0.8961672473867596,0.4409036385445821,0.8961672473867596,0.6398240703718513,1.0,205.0,205.0
EXP1_DK5,cf,doorkey5x5,ppo-cf,2,exp1_dk5_cf,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,cf_all_action,1.0,0.5,16,0.1,3.2,250000,1192.3,7458,1632,runs/exp1_dk5_cf/seed_2,2026-09-10T00:04:28+0800,c7f5f8c,1.0,7187,0.7882105506459284,1632.0,1632.0,1.0,1.0,0.9576640000000001,11.76,0.1651059784926474,0.0146507172130903,0.0660400390625,0.5142273574200356,-0.0019927746907342,0.000723590641428,210.0,2.211504911205428e-06,4.4673215597867966e-06,0.4875551572100061,0.7783511281013489,0.14491224304780548,0.1654893308877945,0.10009765625,0.10009765625,0.3607471297195407,0.872822299651568,0.3607471297195407,0.872822299651568,0.5751299480207916,1.0,205.0,205.0
EXP1_DK5,cf,doorkey5x5,ppo-cf,3,exp1_dk5_cf,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,cf_all_action,1.0,0.5,16,0.1,3.2,250000,1091.8,10741,3280,runs/exp1_dk5_cf/seed_3,2026-09-10T00:02:48+0800,c7f5f8c,0.97,10539,0.8127984796792205,3280.0,3280.0,1.0,0.97,0.907684,24.81,0.2023778124712407,0.0267050072582222,0.1058349609375,0.5710216623183038,0.0091339570353738,0.0032643381528032,230.0,3.9523887622993645e-06,2.196228251705179e-06,0.645290412863747,0.4946510195732116,0.203149518853084,0.2565124034881592,0.10009765625,0.10009765625,0.47546124407379897,0.7289198606271777,0.47546124407379897,0.7289198606271777,0.6480607756897241,0.9707317073170731,205.0,205.0
EXP1_DK5,cf,doorkey5x5,ppo-cf,4,exp1_dk5_cf,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,cf_all_action,1.0,0.5,16,0.1,3.2,250000,988.6,11570,3504,runs/exp1_dk5_cf/seed_4,2026-09-10T00:01:05+0800,c7f5f8c,1.0,11399,0.839904279504477,3504.0,3504.0,1.0,1.0,0.957988,11.67,0.0891730658477172,0.0131186408350103,0.0364990234375,0.1877790432534045,0.0014614760584663,0.0031447155361092,254.0,3.9925849056894775e-06,2.241104084532708e-06,0.6381050304311221,0.3335781693458557,0.14834752347564598,0.0509339459240436,0.10009765625,0.10009765625,0.5315702290512366,0.9358885017421604,0.5315702290512366,0.9358885017421604,0.7217912834866053,1.0,205.0,205.0
EXP1_DK5,gae,doorkey5x5,ppo,0,exp1_dk5_gae,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,gae,1.0,0.5,16,0.1,3.2,250000,165.3,9065,1920,runs/exp1_dk5_gae/seed_0,2026-09-09T23:47:21+0800,c7f5f8c,1.0,8801,0.816058933799084,1920.0,1920.0,1.0,1.0,0.954568,12.62,0.133761775214225,0.0251351410770439,0.083251953125,0.4533321877132606,-0.0047327141364803,0.0006303485824901,1627.0,,,,,,,0.0,0.0,,,,,,,,
EXP1_DK5,gae,doorkey5x5,ppo,1,exp1_dk5_gae,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,gae,1.0,0.5,16,0.1,3.2,250000,101.1,9012,2304,runs/exp1_dk5_gae/seed_1,2026-09-09T23:46:17+0800,c7f5f8c,1.0,8766,0.8016171229940319,2304.0,2304.0,1.0,1.0,0.9508239999999999,13.66,0.1993398270569741,0.0200640573821146,0.1260986328125,0.4193191264374043,-0.0105444286309648,0.0009340811066067,2646.0,,,,,,,0.0,0.0,,,,,,,,
EXP1_DK5,gae,doorkey5x5,ppo,2,exp1_dk5_gae,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,gae,1.0,0.5,16,0.1,3.2,250000,96.9,9513,1632,runs/exp1_dk5_gae/seed_2,2026-09-09T23:46:13+0800,c7f5f8c,1.0,9241,0.7740432897432494,1632.0,1632.0,1.0,1.0,0.953884,12.81,0.1560024749487638,0.0255963354211417,0.07568359375,0.3132832674626903,0.0140886041044723,0.0005501768246176,2772.0,,,,,,,0.0,0.0,,,,,,,,
EXP1_DK5,gae,doorkey5x5,ppo,3,exp1_dk5_gae,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,gae,1.0,0.5,16,0.1,3.2,250000,163.6,10904,3280,runs/exp1_dk5_gae/seed_3,2026-09-09T23:47:20+0800,c7f5f8c,1.0,10720,0.8396559663730417,3280.0,3280.0,1.0,1.0,0.961516,10.69,0.1249338139314204,0.0235349631257122,0.05615234375,0.6160665480601486,-0.0018591609696159,0.0004896856607956,1592.0,,,,,,,0.0,0.0,,,,,,,,
EXP1_DK5,gae,doorkey5x5,ppo,4,exp1_dk5_gae,MiniGrid-DoorKey-5x5-v0,doorkey5x5_cf,gae,1.0,0.5,16,0.1,3.2,250000,162.3,9218,3504,runs/exp1_dk5_gae/seed_4,2026-09-09T23:47:18+0800,c7f5f8c,1.0,8978,0.810046950157121,3504.0,3504.0,1.0,1.0,0.952264,13.26,0.1628155037760734,0.0759403913471032,0.128173828125,0.5980134201823606,-0.0262361267377855,0.0010763971695268,1606.0,,,,,,,0.0,0.0,,,,,,,,
