,success_auc,success_auc,success_auc,success_auc,final_success,final_success,final_success,final_success,frames_to_50,frames_to_50,frames_to_50,frames_to_50,frames_to_90,frames_to_90,frames_to_90,frames_to_90,first_success_step,first_success_step,first_success_step,first_success_step,wall_time_s,wall_time_s,wall_time_s,wall_time_s,final_entropy,final_entropy,final_entropy,final_entropy,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_corr_gae,mean_cf_corr_gae,mean_cf_corr_gae,mean_cf_corr_gae
,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count
group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf,0.4759167073098115,0.46073504653132746,0.051071429729606786,5,0.75,0.736,0.08763560920082662,5,422416.0,414896.0,48213.170648693085,5,551512.0,551512.0,43976.38493555376,2,7632.0,17843.2,16457.477425170604,5,1213.2,1258.08,101.50909811440548,5,0.3315338492393493,0.3440332118421793,0.14064720059150493,5,1.0,1.0,0.0,5,0.1459146649631591,0.14460933292672556,0.009588416945169079,5
gae,0.4302337325847559,0.41241335335530327,0.05564656862621309,5,0.72,0.748,0.15352524222420239,5,441760.0,456915.2,66821.47142348783,5,667824.0,667824.0,,1,7632.0,15129.6,19112.41221824184,5,234.3,230.3,20.739214064182868,5,0.3055999036878347,0.40713381506502627,0.2160414784358489,5,,,,0,,,,0
