,success_auc,success_auc,success_auc,success_auc,final_success,final_success,final_success,final_success,frames_to_50,frames_to_50,frames_to_50,frames_to_50,frames_to_90,frames_to_90,frames_to_90,frames_to_90,first_success_step,first_success_step,first_success_step,first_success_step,wall_time_s,wall_time_s,wall_time_s,wall_time_s,final_entropy,final_entropy,final_entropy,final_entropy,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_reward_coverage,mean_cf_corr_gae,mean_cf_corr_gae,mean_cf_corr_gae,mean_cf_corr_gae
,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count,median,mean,std,count
group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf,0.6227425778177815,0.6336652622103651,0.052743890931420054,5,1.0,1.0,0.0,5,5744.0,101180.8,135613.74580476715,5,5744.0,134400.0,179544.96475256555,5,5744.0,8944.0,8342.66911725498,5,3738.8,3609.16,319.80866623654833,5,0.5860555544495583,0.5673251317813992,0.06634792999069378,5,0.254144056663049,0.26538565526170477,0.052232127587436415,5,0.1207115424708991,0.12152826569538974,0.0053864143585342,5
gae,0.499154617512019,0.4925222178634048,0.1342810609427113,5,1.0,0.998,0.004472135954999583,5,4784.0,139468.8,189033.01329450365,5,4784.0,176601.6,239162.52832916784,5,4784.0,6137.6,4474.4622917172965,5,473.3,406.14,106.18023827436063,5,0.8424983434379101,0.9782632444053888,0.3512537868778206,5,,,,0,,,,0
